"R40.2314","Coma scale, best motor response, none: Coma scale, best motor response, none, 24+hrs"
"R40.2320","Coma scale, best motor response, extension: Coma scale, best motor response, extension, unspecified time"
"R40.2321","Coma scale, best motor response, extension: Coma scale, best motor response, extension, in the field"
"R40.2322","Coma scale, best motor response, extension: Coma scale, best motor response, extension, EMR"
"R40.2323","Coma scale, best motor response, extension: Coma scale, best motor response, extension, admit"
"R40.2324","Coma scale, best motor response, extension: Coma scale, best motor response, extension, 24+hrs"
"R40.2330","Coma scale, best motor response, abnormal: Coma scale, best motor response, abnormal, unspecified time"
"R40.2331","Coma scale, best motor response, abnormal: Coma scale, best motor response, abnormal, in the field"
"R40.2332","Coma scale, best motor response, abnormal: Coma scale, best motor response, abnormal, EMR"
"R40.2333","Coma scale, best motor response, abnormal: Coma scale, best motor response, abnormal, admit"
"R40.2334","Coma scale, best motor response, abnormal: Coma scale, best motor response, abnormal, 24+hrs"
"R40.2340","Coma scale, best motor response, flexion withdrawal: Coma scale, best motor, flexion withdrawal, unsp time"
"R40.2341","Coma scale, best motor response, flexion withdrawal: Coma scale, best motor, flexion withdrawal, in the field"
"R40.2342","Coma scale, best motor response, flexion withdrawal: Coma scale, best motor response, flexion withdrawal, EMR"
"R40.2343","Coma scale, best motor response, flexion withdrawal: Coma scale, best motor response, flexion withdrawal, admit"
"R40.2344","Coma scale, best motor response, flexion withdrawal: Coma scale, best motor response, flexion withdrawal, 24+hrs"
"R40.2350","Coma scale, best motor response, localizes pain: Coma scale, best motor response, localizes pain, unsp time"
"R40.2351","Coma scale, best motor response, localizes pain: Coma scale, best motor, localizes pain, in the field"
"R40.2352","Coma scale, best motor response, localizes pain: Coma scale, best motor response, localizes pain, EMR"
"R40.2353","Coma scale, best motor response, localizes pain: Coma scale, best motor response, localizes pain, admit"
"R40.2354","Coma scale, best motor response, localizes pain: Coma scale, best motor response, localizes pain, 24+hrs"
"R40.2360","Coma scale, best motor response, obeys commands: Coma scale, best motor response, obeys commands, unsp time"
"R40.2361","Coma scale, best motor response, obeys commands: Coma scale, best motor, obeys commands, in the field"
"R40.2362","Coma scale, best motor response, obeys commands: Coma scale, best motor response, obeys commands, EMR"
"R40.2363","Coma scale, best motor response, obeys commands: Coma scale, best motor response, obeys commands, admit"
"R40.2364","Coma scale, best motor response, obeys commands: Coma scale, best motor response, obeys commands, 24+hrs"
"R40.2410","Glasgow coma scale score 13-15: Glasgow coma scale score 13-15, unspecified time"
"R40.2411","Glasgow coma scale score 13-15: Glasgow coma scale score 13-15, in the field"
"R40.2412","Glasgow coma scale score 13-15: Glasgow coma scale score 13-15, EMR"
"R40.2413","Glasgow coma scale score 13-15: Glasgow coma scale score 13-15, at hospital admission"
"R40.2414","Glasgow coma scale score 13-15: Glasgow coma scale score 13-15, 24+hrs"
"R40.2420","Glasgow coma scale score 9-12: Glasgow coma scale score 9-12, unspecified time"
"R40.2421","Glasgow coma scale score 9-12: Glasgow coma scale score 9-12, in the field"
"R40.2422","Glasgow coma scale score 9-12: Glasgow coma scale score 9-12, EMR"
"R40.2423","Glasgow coma scale score 9-12: Glasgow coma scale score 9-12, at hospital admission"
"R40.2424","Glasgow coma scale score 9-12: Glasgow coma scale score 9-12, 24+hrs"
"R40.2430","Glasgow coma scale score 3-8: Glasgow coma scale score 3-8, unspecified time"
"R40.2431","Glasgow coma scale score 3-8: Glasgow coma scale score 3-8, in the field"
"R40.2432","Glasgow coma scale score 3-8: Glasgow coma scale score 3-8, EMR"
"R40.2433","Glasgow coma scale score 3-8: Glasgow coma scale score 3-8, at hospital admission"
"R40.2434","Glasgow coma scale score 3-8: Glasgow coma scale score 3-8, 24+hrs"
"R40.2440","Other coma, without documented Glasgow coma scale score, or with partial score reported: Other coma, without Glasgow, or w/part score, unsp time"
"R40.2441","Other coma, without documented Glasgow coma scale score, or with partial score reported: Other coma, without Glasgow, or w/part score, in the field"
"R40.2442","Other coma, without documented Glasgow coma scale score, or with partial score reported: Other coma, without documented Glasgow, or w/part score, EMR"
"R40.2443","Other coma, without documented Glasgow coma scale score, or with partial score reported: Other coma, without Glasgow, or w/part score, admit"
"R40.2444","Other coma, without documented Glasgow coma scale score, or with partial score reported: Other coma, without Glasgow, or w/part score, 24+hrs"
"R40.3","Persistent vegetative state"
"R40.4","Transient alteration of awareness"
"R41.0","Other symptoms and signs involving cognitive functions and awareness: Disorientation, unspecified"
"R41.1","Other symptoms and signs involving cognitive functions and awareness: Anterograde amnesia"
"R41.2","Other symptoms and signs involving cognitive functions and awareness: Retrograde amnesia"
"R41.3","Other symptoms and signs involving cognitive functions and awareness: Other amnesia"
"R41.4","Other symptoms and signs involving cognitive functions and awareness: Neurologic neglect syndrome"
"R41.81","Other symptoms and signs involving cognitive functions and awareness: Age-related cognitive decline"
"R41.82","Other symptoms and signs involving cognitive functions and awareness: Altered mental status, unspecified"
"R41.83","Other symptoms and signs involving cognitive functions and awareness: Borderline intellectual functioning"
"R41.840","Other specified cognitive deficit: Attention and concentration deficit"
"R41.841","Other specified cognitive deficit: Cognitive communication deficit"
"R41.842","Other specified cognitive deficit: Visuospatial deficit"
"R41.843","Other specified cognitive deficit: Psychomotor deficit"
"R41.844","Other specified cognitive deficit: Frontal lobe and executive function deficit"
"R41.89","Other symptoms and signs involving cognitive functions and awareness: Oth symptoms and signs w cognitive functions and awareness"
"R41.9","Unspecified symptoms and signs involving cognitive functions and awareness: Unsp symptoms and signs w cognitive functions and awareness"
"R42","Dizziness and giddiness"
"R43.0","Disturbances of smell and taste: Anosmia"
"R43.1","Disturbances of smell and taste: Parosmia"
"R43.2","Disturbances of smell and taste: Parageusia"
"R43.8","Disturbances of smell and taste: Other disturbances of smell and taste"
"R43.9","Disturbances of smell and taste: Unspecified disturbances of smell and taste"
"R44.0","Other symptoms and signs involving general sensations and perceptions: Auditory hallucinations"
"R44.1","Other symptoms and signs involving general sensations and perceptions: Visual hallucinations"
"R44.2","Other symptoms and signs involving general sensations and perceptions: Other hallucinations"
"R44.3","Other symptoms and signs involving general sensations and perceptions: Hallucinations, unspecified"
"R44.8","Other symptoms and signs involving general sensations and perceptions: Oth symptoms and signs w general sensations and perceptions"
"R44.9","Other symptoms and signs involving general sensations and perceptions: Unsp symptoms and signs w general sensations and perceptions"
"R45.0","Symptoms and signs involving emotional state: Nervousness"
"R45.1","Symptoms and signs involving emotional state: Restlessness and agitation"
"R45.2","Symptoms and signs involving emotional state: Unhappiness"
"R45.3","Symptoms and signs involving emotional state: Demoralization and apathy"
"R45.4","Symptoms and signs involving emotional state: Irritability and anger"
"R45.5","Symptoms and signs involving emotional state: Hostility"
"R45.6","Symptoms and signs involving emotional state: Violent behavior"
"R45.7","Symptoms and signs involving emotional state: State of emotional shock and stress, unspecified"
"R45.81","Other symptoms and signs involving emotional state: Low self-esteem"
"R45.82","Other symptoms and signs involving emotional state: Worries"
"R45.83","Other symptoms and signs involving emotional state: Excessive crying of child, adolescent or adult"
"R45.84","Other symptoms and signs involving emotional state: Anhedonia"
"R45.850","Homicidal and suicidal ideations: Homicidal ideations"
"R45.851","Homicidal and suicidal ideations: Suicidal ideations"
"R45.86","Emotional lability"
"R45.87","Impulsiveness"
"R45.89","Other symptoms and signs involving emotional state"
"R46.0","Symptoms and signs involving appearance and behavior: Very low level of personal hygiene"
"R46.1","Symptoms and signs involving appearance and behavior: Bizarre personal appearance"
"R46.2","Symptoms and signs involving appearance and behavior: Strange and inexplicable behavior"
"R46.3","Symptoms and signs involving appearance and behavior: Overactivity"
"R46.4","Symptoms and signs involving appearance and behavior: Slowness and poor responsiveness"
"R46.5","Symptoms and signs involving appearance and behavior: Suspiciousness and marked evasiveness"
"R46.6","Symptoms and signs involving appearance and behavior: Undue concern and preoccupation with stressful events"
"R46.7","Symptoms and signs involving appearance and behavior: Verbosity and circumstantial detail obscuring rsn for cntct"
"R46.81","Other symptoms and signs involving appearance and behavior: Obsessive-compulsive behavior"
"R46.89","Other symptoms and signs involving appearance and behavior"
"R47.01","Dysphasia and aphasia: Aphasia"
"R47.02","Dysphasia and aphasia: Dysphasia"
"R47.1","Dysarthria and anarthria"
"R47.81","Other speech disturbances: Slurred speech"
"R47.82","Other speech disturbances: Fluency disorder in conditions classified elsewhere"
"R47.89","Other speech disturbances"
"R47.9","Unspecified speech disturbances"
"R48.0","Dyslexia and other symbolic dysfunctions, not elsewhere classified: Dyslexia and alexia"
"R48.1","Dyslexia and other symbolic dysfunctions, not elsewhere classified: Agnosia"
"R48.2","Dyslexia and other symbolic dysfunctions, not elsewhere classified: Apraxia"
"R48.3","Dyslexia and other symbolic dysfunctions, not elsewhere classified: Visual agnosia"
"R48.8","Dyslexia and other symbolic dysfunctions, not elsewhere classified: Other symbolic dysfunctions"
"R48.9","Dyslexia and other symbolic dysfunctions, not elsewhere classified: Unspecified symbolic dysfunctions"
"R49.0","Voice and resonance disorders: Dysphonia"
"R49.1","Voice and resonance disorders: Aphonia"
"R49.21","Hypernasality and hyponasality: Hypernasality"
"R49.22","Hypernasality and hyponasality: Hyponasality"
"R49.8","Other voice and resonance disorders"
"R49.9","Unspecified voice and resonance disorder"
"R50.2","Fever of other and unknown origin: Drug induced fever"
"R50.81","Other specified fever: Fever presenting with conditions classified elsewhere"
"R50.82","Other specified fever: Postprocedural fever"
"R50.83","Other specified fever: Postvaccination fever"
"R50.84","Other specified fever: Febrile nonhemolytic transfusion reaction"
"R50.9","Fever, unspecified"
"R51","Headache"
"R52","Pain, unspecified"
"R53.0","Malaise and fatigue: Neoplastic (malignant) related fatigue"
"R53.1","Malaise and fatigue: Weakness"
"R53.2","Malaise and fatigue: Functional quadriplegia"
"R53.81","Other malaise and fatigue: Other malaise"
"R53.82","Other malaise and fatigue: Chronic fatigue, unspecified"
"R53.83","Other malaise and fatigue: Other fatigue"
"R54","Age-related physical debility"
"R55","Syncope and collapse"
"R56.00","Febrile convulsions: Simple febrile convulsions"
"R56.01","Febrile convulsions: Complex febrile convulsions"
"R56.1","Post traumatic seizures"
"R56.9","Unspecified convulsions"
"R57.0","Shock, not elsewhere classified: Cardiogenic shock"
"R57.1","Shock, not elsewhere classified: Hypovolemic shock"
"R57.8","Shock, not elsewhere classified: Other shock"
"R57.9","Shock, not elsewhere classified: Shock, unspecified"
"R58","Hemorrhage, not elsewhere classified"
"R59.0","Enlarged lymph nodes: Localized enlarged lymph nodes"
"R59.1","Enlarged lymph nodes: Generalized enlarged lymph nodes"
"R59.9","Enlarged lymph nodes: Enlarged lymph nodes, unspecified"
"R60.0","Edema, not elsewhere classified: Localized edema"
"R60.1","Edema, not elsewhere classified: Generalized edema"
"R60.9","Edema, not elsewhere classified: Edema, unspecified"
"R61","Generalized hyperhidrosis"
"R62.0","Lack of expected normal physiological development in childhood and adults: Delayed milestone in childhood"
"R62.50","Other and unspecified lack of expected normal physiological development in childhood: Unsp lack of expected normal physiol dev in childhood"
"R62.51","Other and unspecified lack of expected normal physiological development in childhood: Failure to thrive (child)"
"R62.52","Other and unspecified lack of expected normal physiological development in childhood: Short stature (child)"
"R62.59","Other and unspecified lack of expected normal physiological development in childhood: Oth lack of expected normal physiol development in childhood"
"R62.7","Adult failure to thrive"
"R63.0","Symptoms and signs concerning food and fluid intake: Anorexia"
"R63.1","Symptoms and signs concerning food and fluid intake: Polydipsia"
"R63.2","Symptoms and signs concerning food and fluid intake: Polyphagia"
"R63.3","Symptoms and signs concerning food and fluid intake: Feeding difficulties"
"R63.4","Symptoms and signs concerning food and fluid intake: Abnormal weight loss"
"R63.5","Symptoms and signs concerning food and fluid intake: Abnormal weight gain"
"R63.6","Symptoms and signs concerning food and fluid intake: Underweight"
"R63.8","Symptoms and signs concerning food and fluid intake: Other symptoms and signs concerning food and fluid intake"
"R64","Cachexia"
"R65.10","Systemic inflammatory response syndrome (SIRS) of non-infectious origin: SIRS of non-infectious origin w/o acute organ dysfunction"
"R65.11","Systemic inflammatory response syndrome (SIRS) of non-infectious origin: SIRS of non-infectious origin w acute organ dysfunction"
"R65.20","Severe sepsis: Severe sepsis without septic shock"
"R65.21","Severe sepsis: Severe sepsis with septic shock"
"R68.0","Other general symptoms and signs: Hypothermia, not associated w low environmental temperature"
"R68.11","Nonspecific symptoms peculiar to infancy: Excessive crying of infant (baby)"
"R68.12","Nonspecific symptoms peculiar to infancy: Fussy infant (baby)"
"R68.13","Nonspecific symptoms peculiar to infancy: Apparent life threatening event in infant (ALTE)"
"R68.19","Nonspecific symptoms peculiar to infancy: Other nonspecific symptoms peculiar to infancy"
"R68.2","Dry mouth, unspecified"
"R68.3","Clubbing of fingers"
"R68.81","Other general symptoms and signs: Early satiety"
"R68.82","Other general symptoms and signs: Decreased libido"
"R68.83","Other general symptoms and signs: Chills (without fever)"
"R68.84","Other general symptoms and signs: Jaw pain"
"R68.89","Other general symptoms and signs"
"R69","Illness, unspecified"
"R70.0","Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity: Elevated erythrocyte sedimentation rate"
"R70.1","Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity: Abnormal plasma viscosity"
"R71.0","Abnormality of red blood cells: Precipitous drop in hematocrit"
"R71.8","Abnormality of red blood cells: Other abnormality of red blood cells"
"R73.01","Abnormal glucose: Impaired fasting glucose"
"R73.02","Abnormal glucose: Impaired glucose tolerance (oral)"
"R73.03","Abnormal glucose: Prediabetes"
"R73.09","Abnormal glucose: Other abnormal glucose"
"R73.9","Hyperglycemia, unspecified"
"R74.0","Abnormal serum enzyme levels: Nonspec elev of levels of transamns & lactic acid dehydrgnse"
"R74.8","Abnormal serum enzyme levels: Abnormal levels of other serum enzymes"
"R74.9","Abnormal serum enzyme levels: Abnormal serum enzyme level, unspecified"
"R75","Inconclusive laboratory evidence of human immunodeficiency virus [HIV]: Inconclusive laboratory evidence of human immunodef virus"
"R76.0","Other abnormal immunological findings in serum: Raised antibody titer"
"R76.11","Nonspecific reaction to test for tuberculosis: Nonspecific reaction to skin test w/o active tuberculosis"
"R76.12","Nonspecific reaction to test for tuberculosis: Nonspec reaction to gamma intrfrn respns w/o actv tubrclosis"
"R76.8","Other specified abnormal immunological findings in serum"
"R76.9","Abnormal immunological finding in serum, unspecified"
"R77.0","Other abnormalities of plasma proteins: Abnormality of albumin"
"R77.1","Other abnormalities of plasma proteins: Abnormality of globulin"
"R77.2","Other abnormalities of plasma proteins: Abnormality of alphafetoprotein"
"R77.8","Other abnormalities of plasma proteins: Other specified abnormalities of plasma proteins"
"R77.9","Other abnormalities of plasma proteins: Abnormality of plasma protein, unspecified"
"R78.0","Findings of drugs and other substances, not normally found in blood: Finding of alcohol in blood"
"R78.1","Findings of drugs and other substances, not normally found in blood: Finding of opiate drug in blood"
"R78.2","Findings of drugs and other substances, not normally found in blood: Finding of cocaine in blood"
"R78.3","Findings of drugs and other substances, not normally found in blood: Finding of hallucinogen in blood"
"R78.4","Findings of drugs and other substances, not normally found in blood: Finding of other drugs of addictive potential in blood"
"R78.5","Findings of drugs and other substances, not normally found in blood: Finding of other psychotropic drug in blood"
"R78.6","Findings of drugs and other substances, not normally found in blood: Finding of steroid agent in blood"
"R78.71","Finding of abnormal level of heavy metals in blood: Abnormal lead level in blood"
"R78.79","Finding of abnormal level of heavy metals in blood"
"R78.81","Finding of other specified substances, not normally found in blood: Bacteremia"
"R78.89","Finding of other specified substances, not normally found in blood: Finding of oth substances, not normally found in blood"
"R78.9","Finding of unspecified substance, not normally found in blood: Finding of unsp substance, not normally found in blood"
"R79.0","Other abnormal findings of blood chemistry: Abnormal level of blood mineral"
"R79.1","Other abnormal findings of blood chemistry: Abnormal coagulation profile"
"R79.81","Other specified abnormal findings of blood chemistry: Abnormal blood-gas level"
"R79.82","Other specified abnormal findings of blood chemistry: Elevated C-reactive protein (CRP)"
"R79.89","Other specified abnormal findings of blood chemistry"
"R79.9","Abnormal finding of blood chemistry, unspecified"
"R80.0","Proteinuria: Isolated proteinuria"
"R80.1","Proteinuria: Persistent proteinuria, unspecified"
"R80.2","Proteinuria: Orthostatic proteinuria, unspecified"
"R80.3","Proteinuria: Bence Jones proteinuria"
"R80.8","Proteinuria: Other proteinuria"
"R80.9","Proteinuria: Proteinuria, unspecified"
"R81","Glycosuria"
"R82.0","Other and unspecified abnormal findings in urine: Chyluria"
"R82.1","Other and unspecified abnormal findings in urine: Myoglobinuria"
"R82.2","Other and unspecified abnormal findings in urine: Biliuria"
"R82.3","Other and unspecified abnormal findings in urine: Hemoglobinuria"
"R82.4","Other and unspecified abnormal findings in urine: Acetonuria"
"R82.5","Other and unspecified abnormal findings in urine: Elevated urine levels of drug/meds/biol subst"
"R82.6","Other and unspecified abnormal findings in urine: Abnormal urine levels of substances chiefly nonmed source"
"R82.71","Abnormal findings on microbiological examination of urine: Bacteriuria"
"R82.79","Abnormal findings on microbiological examination of urine: Other abnormal findings on microbiolog examination of urine"
"R82.8","Abnormal findings on cytological and histological examination of urine: Abnormal findings on cytolog and histolog exam of urine"
"R82.90","Other and unspecified abnormal findings in urine: Unspecified abnormal findings in urine"
"R82.91","Other and unspecified abnormal findings in urine: Other chromoabnormalities of urine"
"R82.99","Other and unspecified abnormal findings in urine: Other abnormal findings in urine"
"R83.0","Abnormal findings in cerebrospinal fluid: Abnormal level of enzymes in cerebrospinal fluid"
"R83.1","Abnormal findings in cerebrospinal fluid: Abnormal level of hormones in cerebrospinal fluid"
"R83.2","Abnormal findings in cerebrospinal fluid: Abn lev drug/meds/biol subst in cerebrospinal fluid"
"R83.3","Abnormal findings in cerebrospinal fluid: Abn lev substances chiefly nonmedicinal as to source in CSF"
"R83.4","Abnormal findings in cerebrospinal fluid: Abnormal immunological findings in cerebrospinal fluid"
"R83.5","Abnormal findings in cerebrospinal fluid: Abnormal microbiological findings in cerebrospinal fluid"
"R83.6","Abnormal findings in cerebrospinal fluid: Abnormal cytological findings in cerebrospinal fluid"
"R83.8","Abnormal findings in cerebrospinal fluid: Other abnormal findings in cerebrospinal fluid"
"R83.9","Abnormal findings in cerebrospinal fluid: Unspecified abnormal finding in cerebrospinal fluid"
"R84.0","Abnormal findings in specimens from respiratory organs and thorax: Abnormal level of enzymes in specimens from resp org/thrx"
"R84.1","Abnormal findings in specimens from respiratory organs and thorax: Abnormal level of hormones in specimens from resp org/thrx"
"R84.2","Abnormal findings in specimens from respiratory organs and thorax: Abn lev drug/meds/biol subst in specimens from resp org/thrx"
"R84.3","Abnormal findings in specimens from respiratory organs and thorax: Abn lev substnc nonmed source in specmn from resp org/thrx"
"R84.4","Abnormal findings in specimens from respiratory organs and thorax: Abnormal immunolog findings in specimens from resp org/thrx"
"R84.5","Abnormal findings in specimens from respiratory organs and thorax: Abnormal microbiolog findings in specmn from resp org/thrx"
"R84.6","Abnormal findings in specimens from respiratory organs and thorax: Abnormal cytolog findings in specimens from resp org/thrx"
"R84.7","Abnormal findings in specimens from respiratory organs and thorax: Abnormal histolog findings in specimens from resp org/thrx"
"R84.8","Abnormal findings in specimens from respiratory organs and thorax: Oth abnormal findings in specimens from resp org/thrx"
"R84.9","Abnormal findings in specimens from respiratory organs and thorax: Unsp abnormal finding in specimens from resp org/thrx"
"R85.0","Abnormal findings in specimens from digestive organs and abdominal cavity: Abn lev enzymes in specimens from dgstv org/abd cav"
"R85.1","Abnormal findings in specimens from digestive organs and abdominal cavity: Abn lev hormones in specimens from dgstv org/abd cav"
"R85.2","Abnormal findings in specimens from digestive organs and abdominal cavity: Abn lev drug/meds/biol subst in specmn fr dgstv org/abd cav"
"R85.3","Abnormal findings in specimens from digestive organs and abdominal cavity: Abn lev substnc nonmed source in specmn fr dgstv org/abd cav"
"R85.4","Abnormal findings in specimens from digestive organs and abdominal cavity: Abnormal immunolog findings in specmn from dgstv org/abd cav"
"R85.5","Abnormal findings in specimens from digestive organs and abdominal cavity: Abn microbiolog findings in specmn from dgstv org/abd cav"
"R85.610","Abnormal cytologic smear of anus: Atyp squam cell of undet signfc cyto smr anus (ASC-US)"
"R85.611","Abnormal cytologic smear of anus: Atyp squam cell not excl hi grd intrepith lesn cyto smr anus"
"R85.612","Abnormal cytologic smear of anus: Low grade intrepith lesion cyto smr anus (LGSIL)"
"R85.613","Abnormal cytologic smear of anus: High grade intrepith lesion cyto smr anus (HGSIL)"
"R85.614","Abnormal cytologic smear of anus: Cytologic evidence of malignancy on smear of anus"
"R85.615","Abnormal cytologic smear of anus: Unsatisfactory cytologic smear of anus"
"R85.616","Abnormal cytologic smear of anus: Satisfactory anal smear but lacking transformation zone"
"R85.618","Abnormal cytologic smear of anus: Other abnormal cytological findings on specimens from anus"
"R85.619","Abnormal cytologic smear of anus: Unsp abnormal cytological findings in specimens from anus"
"R85.69","Abnormal cytological findings in specimens from other digestive organs and abdominal cavity: Abn cytolog findings in specmn from oth dgstv org/abd cav"
"R85.7","Abnormal histological findings in specimens from digestive organs and abdominal cavity: Abnormal histolog findings in specmn from dgstv org/abd cav"
"R85.81","Other abnormal findings in specimens from digestive organs and abdominal cavity: Anal high risk human papillomavirus (HPV) DNA test positive"
"R85.82","Other abnormal findings in specimens from digestive organs and abdominal cavity: Anal low risk human papillomavirus (HPV) DNA test positive"
"R85.89","Other abnormal findings in specimens from digestive organs and abdominal cavity: Oth abnormal findings in specimens from dgstv org/abd cav"
"R85.9","Unspecified abnormal finding in specimens from digestive organs and abdominal cavity: Unsp abnormal finding in specimens from dgstv org/abd cav"
"R86.0","Abnormal findings in specimens from male genital organs: Abn lev enzymes in specimens from male genital organs"
"R86.1","Abnormal findings in specimens from male genital organs: Abn lev hormones in specimens from male genital organs"
"R86.2","Abnormal findings in specimens from male genital organs: Abn lev drug/meds/biol subst in specmn from male gntl organs"
"R86.3","Abnormal findings in specimens from male genital organs: Abn lev substnc nonmed source in specmn from male gntl org"
"R86.4","Abnormal findings in specimens from male genital organs: Abn immunolog findings in specmn from male genital organs"
"R86.5","Abnormal findings in specimens from male genital organs: Abn microbiolog findings in specmn from male genital organs"
"R86.6","Abnormal findings in specimens from male genital organs: Abnormal cytolog findings in specmn from male genital organs"
"R86.7","Abnormal findings in specimens from male genital organs: Abn histolog findings in specmn from male genital organs"
"R86.8","Abnormal findings in specimens from male genital organs: Oth abnormal findings in specimens from male genital organs"
"R86.9","Abnormal findings in specimens from male genital organs: Unsp abnormal finding in specimens from male genital organs"
"R87.0","Abnormal findings in specimens from female genital organs: Abn lev enzymes in specimens from female genital organs"
"R87.1","Abnormal findings in specimens from female genital organs: Abn lev hormones in specimens from female genital organs"
"R87.2","Abnormal findings in specimens from female genital organs: Abn lev drug/meds/biol subst in specmn from fem gntl organs"
"R87.3","Abnormal findings in specimens from female genital organs: Abn lev substnc nonmed source in specmn from fem gntl organs"
"R87.4","Abnormal findings in specimens from female genital organs: Abn immunolog findings in specmn from female genital organs"
"R87.5","Abnormal findings in specimens from female genital organs: Abn microbiolog find in specmn from female genital organs"
"R87.610","Abnormal cytological findings in specimens from cervix uteri: Atyp squam cell of undet signfc cyto smr crvx (ASC-US)"
"R87.611","Abnormal cytological findings in specimens from cervix uteri: Atyp squam cell not excl hi grd intrepith lesn cyto smr crvx"
"R87.612","Abnormal cytological findings in specimens from cervix uteri: Low grade intrepith lesion cyto smr crvx (LGSIL)"
"R87.613","Abnormal cytological findings in specimens from cervix uteri: High grade intrepith lesion cyto smr crvx (HGSIL)"
"R87.614","Abnormal cytological findings in specimens from cervix uteri: Cytologic evidence of malignancy on smear of cervix"
"R87.615","Abnormal cytological findings in specimens from cervix uteri: Unsatisfactory cytologic smear of cervix"
"R87.616","Abnormal cytological findings in specimens from cervix uteri: Satisfactory cervical smear but lacking transformation zone"
"R87.618","Abnormal cytological findings in specimens from cervix uteri: Oth abnormal cytolog findings on specimens from cervix uteri"
"R87.619","Abnormal cytological findings in specimens from cervix uteri: Unsp abnormal cytolog findings in specmn from cervix uteri"
"R87.620","Abnormal cytological findings in specimens from vagina: Atyp squam cell of undet signfc cyto smr vagn (ASC-US)"
"R87.621","Abnormal cytological findings in specimens from vagina: Atyp squam cell not excl hi grd intrepith lesn cyto smr vagn"
"R87.622","Abnormal cytological findings in specimens from vagina: Low grade intrepith lesion cyto smr vagn (LGSIL)"
"R87.623","Abnormal cytological findings in specimens from vagina: High grade intrepith lesion cyto smr vagn (HGSIL)"
"R87.624","Abnormal cytological findings in specimens from vagina: Cytologic evidence of malignancy on smear of vagina"
"R87.625","Abnormal cytological findings in specimens from vagina: Unsatisfactory cytologic smear of vagina"
"R87.628","Abnormal cytological findings in specimens from vagina: Other abnormal cytological findings on specimens from vagina"
"R87.629","Abnormal cytological findings in specimens from vagina: Unsp abnormal cytological findings in specimens from vagina"
"R87.69","Abnormal cytological findings in specimens from other female genital organs: Abn cytolog find in specmn from oth female genital organs"
"R87.7","Abnormal histological findings in specimens from female genital organs: Abn histolog findings in specmn from female genital organs"
"R87.810","High risk human papillomavirus (HPV) DNA test positive from female genital organs: Cervical high risk HPV DNA test positive"
"R87.811","High risk human papillomavirus (HPV) DNA test positive from female genital organs: Vaginal high risk HPV DNA test positive"
"R87.820","Low risk human papillomavirus (HPV) DNA test positive from female genital organs: Cervical low risk HPV DNA test positive"
"R87.821","Low risk human papillomavirus (HPV) DNA test positive from female genital organs: Vaginal low risk HPV DNA test positive"
"R87.89","Other abnormal findings in specimens from female genital organs: Oth abnormal findings in specmn from female genital organs"
"R87.9","Unspecified abnormal finding in specimens from female genital organs: Unsp abnormal finding in specmn from female genital organs"
"R88.0","Abnormal findings in other body fluids and substances: Cloudy (hemodialysis) (peritoneal) dialysis effluent"
"R88.8","Abnormal findings in other body fluids and substances"
"R89.0","Abnormal findings in specimens from other organs, systems and tissues: Abnormal level of enzymes in specimens from oth org/tiss"
"R89.1","Abnormal findings in specimens from other organs, systems and tissues: Abnormal level of hormones in specimens from oth org/tiss"
"R89.2","Abnormal findings in specimens from other organs, systems and tissues: Abn lev drug/meds/biol subst in specimens from oth org/tiss"
"R89.3","Abnormal findings in specimens from other organs, systems and tissues: Abn lev substnc nonmed source in specmn from oth org/tiss"
"R89.4","Abnormal findings in specimens from other organs, systems and tissues: Abnormal immunolog findings in specimens from oth org/tiss"
"R89.5","Abnormal findings in specimens from other organs, systems and tissues: Abnormal microbiolog findings in specimens from oth org/tiss"
"R89.6","Abnormal findings in specimens from other organs, systems and tissues: Abnormal cytological findings in specimens from oth org/tiss"
"R89.7","Abnormal findings in specimens from other organs, systems and tissues: Abnormal histolog findings in specimens from oth org/tiss"
"R89.8","Abnormal findings in specimens from other organs, systems and tissues: Oth abnormal findings in specimens from oth org/tiss"
"R89.9","Abnormal findings in specimens from other organs, systems and tissues: Unsp abnormal finding in specimens from oth org/tiss"
"R90.0","Abnormal findings on diagnostic imaging of central nervous system: Intcrn space-occupying lesion found on dx imaging of cnsl"
"R90.81","Other abnormal findings on diagnostic imaging of central nervous system: Abnormal echoencephalogram"
"R90.82","Other abnormal findings on diagnostic imaging of central nervous system: White matter disease, unspecified"
"R90.89","Other abnormal findings on diagnostic imaging of central nervous system: Oth abnormal findings on diagnostic imaging of cnsl"
"R91.1","Abnormal findings on diagnostic imaging of lung: Solitary pulmonary nodule"
"R91.8","Abnormal findings on diagnostic imaging of lung: Other nonspecific abnormal finding of lung field"
"R92.0","Abnormal and inconclusive findings on diagnostic imaging of breast: Mammographic microcalcification found on dx imaging of brst"
"R92.1","Abnormal and inconclusive findings on diagnostic imaging of breast: Mammographic calcifcn found on diagnostic imaging of breast"
"R92.2","Abnormal and inconclusive findings on diagnostic imaging of breast: Inconclusive mammogram"
"R92.8","Abnormal and inconclusive findings on diagnostic imaging of breast: Oth abn and inconclusive findings on dx imaging of breast"
"R93.0","Abnormal findings on diagnostic imaging of other body structures: Abnormal findings on dx imaging of skull and head, NEC"
